0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,label
-35.465382820550865,-35.465382820550865,-35.465382820550865,-35.57920678720818,-35.40148733578872,-34.56514612840614,-33.051405383122116,-31.31092641027057,-32.37810842943662,-29.90130371933994,-23.63043159167772,-14.304938244180947,-5.0811492102305005,4.728947016448948,7.910417463485692,7.444855348136405,5.760901502211781,-1.3698412680787166,-11.624097218677907,-18.524369897771937,-18.46600124426952,-14.970869969398684,-16.640808904211287,-18.925172231352246,-19.46263554274936,-17.485165222531222,-9.333649574679553,-9.16548631034015,-14.950434333914977,-18.93466984535533,-21.46570631555913,-23.759263423256332,-6.165717969752255,7.381641479771308,10.070801547560098,7.247320689736619,5.502093616966016,6.016382080488309,0.9900695811846216,-8.677449821050253,-12.088810581595785,-12.181331584616526,-13.909955195765594,-14.468821434928781,-3.935600821567009,7.15351923298259,11.956301389579496,10.087875329582648,1.544756974495937,-2.6341553086915472,-8.206117029153885,-8.198198031804854,8.84242383305184,12.993161234513046,8.113600983964375,2.1951792182069796,2.717427558876717,4.337510540843329,1.6863076950833114,-2.937228249348524,-12.592339119907713,-19.68255808177112,-26.322310759689792,-30.287905119226558,-34.28759688826148,female_angry
-53.662875646061984,-53.662875646061984,-53.662875646061984,-53.662875646061984,-53.662875646061984,-53.662875646061984,-53.662875646061984,-53.662875646061984,-53.662875646061984,-53.662875646061984,-48.396003979772324,-37.50986668251731,-36.62091924110639,-38.19258792850151,-39.621421566003214,-40.699650249273795,-42.217712727239814,-43.31321001778266,-40.60885394198127,-38.48894608932531,-39.4595498244222,-39.72442728135028,-36.57527908095135,-34.02161162367079,-35.14578901673291,-34.49437989473582,-30.26978871160135,-31.4325376948722,-32.179246939534806,-32.395089048254825,-29.237049668077837,-28.321805601428515,-29.977527119671,-31.759882016080873,-32.17609152814859,-31.74330008849325,-33.03596187418045,-28.57250462050235,-25.85228935795378,-28.59829858233301,-31.015631202796275,-28.908336092734093,-28.089911680534957,-27.966057656502787,-27.428923053926557,-28.729265802279375,-33.539477237079026,-34.75803731583891,-33.983283257925464,-33.53211375548976,-32.60674069244504,-32.47661366370269,-35.56987655952278,-41.63386808293087,-47.11940022213984,-46.85175204960486,-48.82119213938639,-52.10687710865391,-52.42063401738571,-53.624101537023996,-52.60771530303019,-50.941383717665495,-51.73493525721975,-52.67898232466272,-52.74745784501749,female_calm
-50.59195404212279,-50.59195404212279,-50.59195404212279,-50.59195404212279,-50.59195404212279,-50.59195404212279,-50.59195404212279,-50.078364000014254,-45.31236181188194,-33.01885102477361,-27.94151295449066,-25.871249714505193,-24.587399214879245,-25.961708586480633,-26.220626692967944,-25.01751667802069,-21.38636139586632,-12.637728443843994,-11.75641684812132,-15.5277785642969,-18.93894516856889,-23.376433800685252,-24.189250440618277,-24.63813587085345,-25.192745820300136,-26.106556757171365,-27.410429507952173,-26.59809568113228,-23.490990689654197,-22.558884274268184,-23.319437650626433,-22.963432071531695,-20.279910467174485,-18.627301371424075,-15.481610755049518,-14.38742609256123,-18.898890102885726,-23.00193946990108,-22.653150562816432,-23.03677517390876,-23.508493716898588,-26.30488902770316,-28.174302643483053,-27.99111108712816,-31.34115453074525,-33.05987171062231,-35.55510555074944,-36.40449057499274,-36.43578491729524,-40.124125411772326,-41.91354362241669,-44.36198460400215,-47.23728056818285,-48.837241426365274,-49.12171797098278,-48.46425170049448,-49.63935941989556,-50.59195404212279,-50.59195404212279,-50.59195404212279,-50.59195404212279,-50.59195404212279,-50.59195404212279,0.0,0.0,female_calm
-35.795503937610725,-35.909972469345846,-36.64373018566921,-38.143470756455834,-39.44435624937577,-38.13749309579996,-38.812131723512934,-39.27530895395085,-38.36766313061398,-37.63725132818001,-24.664778589693164,-15.98882084021606,-9.002189682342536,-5.977409559424387,-9.608123654719188,-15.082322852609506,-16.39903303574139,-16.337414964411902,-11.141256656263927,-9.639676912524614,-6.432465203342603,-2.8451606591423046,-3.8635161830752116,-8.08867247633481,-9.150133613247972,-7.199814309003016,-9.19239359090701,-10.014930362731702,-11.784759796386387,-12.088875545960974,-8.173546711135735,-7.959633679885205,-10.991209309761642,-12.76405877987471,-11.963718517325372,-10.047501260999873,-5.72517377233926,-5.3520254657589135,-9.944009592953128,-13.547444787702272,-12.230462061008957,-9.586653566554363,-8.840772577273013,-9.66580921624353,-12.131664585825838,-18.37511719124738,-24.556474530462808,-28.392146350252155,-29.870265345677016,-29.467305354559127,-29.92417925614886,-30.807678610567113,-33.78512744758038,-35.95322135494875,-35.28232392790244,-37.576780905280735,-38.703990590324196,-40.42300859041153,-39.35094291793799,-39.27231304727456,-38.296974130831344,-37.3262318485452,-38.90572882143068,-36.78074502676615,-36.516267008996905,male_angry
-40.52238092121183,-39.977740941744706,-39.34078402827648,-38.18181421601844,-35.32085837692273,-34.66489135801841,-35.78339156303655,-37.06354577709642,-40.32254141728384,-39.755751796480666,-34.48338189979,-26.229699408772394,-24.270173165866723,-25.570617513051616,-26.69000464462327,-28.681040211925424,-27.640532095517056,-27.31221312958922,-27.81315856525149,-23.97046722634658,-18.36529491421144,-18.00318624940171,-23.279688643706624,-26.344344004478124,-25.04215966591377,-23.582429505182084,-23.580996636481817,-24.501908733244157,-24.878747618812955,-23.19023785056057,-20.580969069606468,-23.29933727725364,-23.752819885912068,-20.609013444560187,-21.52830257627761,-23.456198233755728,-21.58590924844983,-17.47629302518319,-17.585528651758434,-22.271417778612165,-25.025768229712796,-25.314304150945368,-24.906824458057223,-25.71281635195027,-25.614105334427947,-25.74817325875039,-27.926152328111463,-30.20142364167261,-31.49015503606983,-33.14992857550475,-33.79713704159927,-34.25863215286036,-35.77936117739526,-38.410928361432966,-38.610784966221566,-40.68983907950687,-42.83655198733663,-42.6361021213726,-45.896003608864916,-43.788196751647085,-41.868688243674455,-43.69949884165256,-45.47695646940717,-45.548243494070725,-42.167373721912945,female_sad
-32.33127151523603,-31.19974092596019,-29.149297669047147,-28.214882882348306,-29.263057015098624,-31.146841508275767,-30.915291571154764,-32.0767519075421,-33.79607047216915,-33.134771593429704,-25.383810583862154,-17.991254954281764,-13.306847898800108,-11.910059943036721,-15.539136673749853,-17.30876085077072,-17.3864666142944,-20.078423123384177,-22.33054386215143,-23.53340199460101,-27.163511264789072,-27.576194966819763,-29.56252752518911,-28.707896757263068,-25.67707273837647,-25.334559573706766,-25.922332046528002,-19.784891352153757,-12.819662794090952,-12.066724776832102,-13.724107309728954,-15.183358030865978,-15.479333896248033,-16.692480217416115,-13.878320694122106,-12.071393278957064,-9.95761071310039,-9.476555153442147,-7.233447202088618,-9.130268419740059,-11.950679980312287,-10.283727353156195,-10.158653077190554,-13.249346835811805,-15.191618897809288,-15.334975058490103,-14.00025134677428,-12.667355472230222,-14.263040136536183,-16.26531784552352,-16.74381449284358,-17.026159942765204,-14.101681414030727,-16.46873846227524,-22.607071434868956,-22.924222012233432,-23.402023349579018,-24.32509430731168,-24.441216666448927,-24.744060198805336,-28.18287218870459,-30.793814456564274,-34.021633259465915,-37.27017741747465,-39.00403767935724,male_sad
-30.985521944739887,-31.521092850525783,-33.15924206007356,-33.07256207905076,-33.142400152647994,-36.09054951011662,-36.7708314805438,-36.480856545883235,-36.483064063667854,-34.05955549576714,-24.25068686431246,-17.22227669640687,-14.997440727106607,-14.562286030602788,-12.806419953610455,-17.524127269710675,-20.922327079759523,-24.51374112541274,-26.118151446913032,-26.70522443536799,-26.699083970985235,-25.361488756525656,-26.53937787332289,-29.904481760883392,-30.868054554175295,-29.488645234915335,-25.707219506617452,-23.461659653636982,-24.64802776292629,-25.578962540849833,-24.969090638789723,-24.194519375369417,-21.16640818666842,-18.0164567137534,-14.693286033370025,-15.716103579589252,-19.03932459217107,-17.863452964454208,-19.037828746407147,-20.22872840794988,-19.372981948658612,-22.760198184892594,-18.043388213603304,-15.565891952530063,-18.551960843581057,-21.48530512843659,-22.759459757086777,-23.464095218709737,-24.302806832353326,-24.688282566289498,-24.232959718781466,-23.021488153789587,-24.843466574998374,-29.294008773690614,-31.39594132444444,-33.20483223753142,-35.75222830176063,-36.05428737042616,-36.51593618659404,-38.76525077183025,-39.14119971251598,-38.44573785434954,-39.90220368596782,-40.18674745185842,-39.67492811125138,female_angry
-46.02339903569392,-46.02339903569392,-46.02339903569392,-46.02339903569392,-46.02339903569392,-46.02339903569392,-46.02339903569392,-46.02339903569392,-46.02339903569392,-46.02339903569392,-29.847898838014878,-24.038216449700432,-23.117803287699783,-24.701050257075124,-25.697781557259045,-26.488744564907986,-29.427221388818243,-31.32605330057703,-33.269272654816156,-31.229930885991756,-29.820684167288388,-28.244112773830725,-26.44641649750751,-26.579047300717257,-28.12066710857524,-28.385996478206696,-30.648219550729728,-29.499403734776802,-28.641962647310915,-25.540981531155936,-22.324881558353585,-22.98733374882111,-26.410949528028496,-30.057912959147465,-27.35350465449464,-23.701605851783263,-18.692854913987397,-19.359567300329452,-23.182630976347454,-24.382484114843106,-24.643765332316487,-24.19746906215258,-22.931200356770894,-24.0445667610109,-26.690736912448486,-26.00237288466859,-27.010704060492863,-27.67898551506797,-26.75084887623143,-27.17820502144904,-28.6015657999209,-29.598980865568553,-29.484937491566356,-30.15589035755087,-32.137745855380295,-33.92564596110013,-36.16654546799714,-38.34715954854566,-42.07429765912901,-43.47294115031703,-45.30017749754797,-45.32462716948976,-45.784253531489234,-45.67361543802571,-46.0326538536228,female_calm
-36.996203994711195,-36.996203994711195,-36.996203994711195,-36.996203994711195,-36.996203994711195,-36.996203994711195,-36.996203994711195,-36.996203994711195,-36.996203994711195,-33.377819785227295,-19.17571589866392,-10.005826553116414,-5.605013084289322,-0.5542067242827883,1.3874933575959392,-2.6849437809967336,-11.907567932249947,-6.653804604449561,-7.061917605203089,-9.58717517360267,-6.424914001118314,-4.418075228305231,-1.577508982625371,-0.9083932390831546,-4.0116480093143405,-9.022598919400046,-8.787246953693145,-10.681151130060098,-16.797203690771372,-12.437092531205463,-6.131986628878726,-8.160718064172896,-16.14670118259463,-17.98933956992986,-16.398076214507107,-15.573228361870946,-17.4040572933406,-18.643269886355093,-9.597632740983299,-0.16283854263891392,-0.010008828649230413,-9.809979050468852,-19.375039346177637,-20.572388493208187,-22.64665607599031,-27.40311314520271,-33.0195563793132,-33.13330392462119,-30.627306474469687,-30.65803479044953,-31.960786026561838,-32.224927028891415,-31.023575218401714,-31.255474665918374,-34.435221659628176,-34.68851823210241,-35.55341093240894,-36.224380741553325,-36.56800878263865,-36.7553821520841,-37.07618998141923,-36.857744192339204,-36.88731639859027,-36.996203994711195,-36.996203994711195,female_happy
-33.72308061164527,-33.52699594612359,-32.49371707519791,-33.0931949907463,-36.09552854542135,-36.38099484438436,-39.30870886086298,-43.26994260075089,-40.496114274592806,-39.261832028525255,-35.892164415640465,-33.218889776133366,-31.090809417957193,-30.66696247144229,-31.701258476237058,-32.18383339550018,-28.96673563222212,-26.880927338773695,-25.233152031216587,-21.536584905545922,-18.314451795285756,-18.465031157820768,-19.544657041237055,-19.80214814887993,-20.694208853596404,-19.07191413565384,-16.967796694879844,-17.569356448236,-16.441455791924923,-13.702338801853147,-11.008795647616349,-12.157760212568768,-14.527306777289386,-16.05940522171593,-19.54823294775916,-19.370699129365132,-18.736740956404137,-18.62981943676613,-15.778035324903685,-14.60863167215347,-15.092924199263614,-14.856325285263534,-15.053623314472317,-14.481132979498945,-15.207430211985391,-16.074172025742662,-16.219962528004395,-16.256828514721306,-18.353402767256306,-21.134118438974586,-26.237328101166646,-32.52015644324881,-34.11394520005148,-35.58000904684312,-34.15904654411541,-34.527531135993904,-37.17980929843376,-42.41527607853376,-46.50868837026768,-47.16982829115454,-42.8541002892633,-40.856814574897044,-39.85984394439096,-36.90381932130195,-38.50506161432091,male_calm
-45.97241623235379,-45.97241623235379,-45.97241623235379,-45.97241623235379,-45.97241623235379,-45.97241623235379,-45.97241623235379,-45.97241623235379,-46.01778600655765,-44.01685645714996,-28.006870489870746,-21.933245715444453,-21.959643304563944,-24.298032466105155,-25.66311913411018,-27.037573779559327,-27.086525058524874,-26.06082519585614,-25.72532526340251,-26.154294643261135,-24.422617394387757,-18.0712135386788,-14.55566913086296,-16.61004963344362,-18.64905893400989,-20.357731339578695,-18.72096852978387,-20.128354768949478,-24.29572563239651,-25.26595566274814,-26.79672984963459,-27.85567068598126,-28.28411044213268,-24.755283426228416,-18.034061871829742,-15.341587100444787,-18.113884797968684,-19.420251098388388,-20.048407910226636,-19.399321661601988,-18.107457855197403,-19.61429459917324,-22.149526670190458,-17.437140334276485,-14.924569199625493,-18.011228338606955,-19.933090164470045,-19.50828041893121,-18.86898887695539,-20.330225774062633,-21.935751066225126,-23.25324025129529,-25.790075241935888,-27.1852598004471,-28.93771764032537,-31.97364455339537,-32.87582194729775,-33.86004599076304,-36.75176795408937,-37.09709781042549,-37.479531031173295,-36.493013435190704,-36.338083415239325,-37.39375158339828,-35.53859807143609,female_calm
-46.58403548598273,-46.58403548598273,-46.58403548598273,-46.58403548598273,-46.58403548598273,-46.58403548598273,-46.64813897250243,-46.50670238867552,-46.75374879453386,-45.314163315853,-32.16307981880846,-19.804053451697673,-14.9854262245906,-16.002642240859753,-21.874530442106124,-23.87926627138118,-23.962499099857556,-22.472033317478882,-18.880907417363154,-16.782429944366285,-16.78967986797809,-19.413856468805662,-18.892136011033845,-17.36600427487517,-14.819161345148684,-14.321992713431031,-16.150453324548955,-16.250769278619604,-16.18779852609786,-15.833922502259927,-16.818914932942853,-18.11194261821254,-17.232455991067244,-12.286735011589844,-12.068134428662477,-17.19136635585708,-20.12412853053401,-17.794901373528344,-11.909364621524036,-12.641586187244474,-19.50362824222719,-25.002230819287313,-29.237881624377135,-32.129648977285605,-35.11768493258885,-38.198956161295115,-40.14507030787195,-41.02153633586435,-43.10298770637434,-42.359987225121316,-40.9475785948374,-42.037388992421,-42.80480767410969,-42.379959503784306,-43.865422222201545,-45.56314772667187,-46.38489186814581,-46.58403548598273,-46.58403548598273,-46.58403548598273,-46.58403548598273,-46.58403548598273,0.0,0.0,0.0,male_happy
-36.5917375522797,-37.881430507862596,-36.44018903398678,-35.2106096628509,-36.02211946615601,-36.25105550018266,-35.076454088658835,-33.05177245141752,-33.55668027128606,-30.89959506594865,-13.964784886127934,-5.081689203107789,-4.383836780550188,-7.320685385497877,-8.077325702534917,-10.57597449890125,-13.134479792146218,-13.4163526742194,-13.883422114504526,-11.082525970305428,-5.010883826641754,-4.930751902840722,-8.379563578086643,-9.465061663537968,-10.083803323803284,-13.401925295681226,-16.7899782638628,-16.328503118568122,-14.06882890512508,-13.399687756210902,-16.109331570705905,-14.585053074548743,-13.295057892384989,-13.821700223232737,-10.314431677557431,-10.92828209010014,-13.179901395234197,-15.25347388645584,-16.43227774867582,-16.19573827221548,-14.38690636269212,-14.99661985798001,-18.673259945519387,-23.857842845915435,-28.833981021612946,-30.814390498656017,-30.588855314653244,-30.61223395840814,-31.967157196858015,-31.105245283964866,-32.32605988901351,-36.869835541895455,-34.10927713606063,-32.953616904648925,-34.330106860104436,-37.5600904788097,-36.56046596004941,-35.1218126708332,-35.419347392783884,-37.20084885944307,-38.781975270276725,-37.39358333968837,0.0,0.0,0.0,male_sad
